Agriculture Year,Crop,Area,Area Unit,Area_Cent,Production,Production Unit,Productivity,Productivity Unit,Yield_kg_ha,Soil_Type,Soil_pH,Nitrogen_N_kg_ha,Phosphorus_P_kg_ha,Potassium_K_kg_ha,Rainfall_mm,Temperature_C,Humidity_percent,Irrigation_Level,Season,Suitability_Score_Derived
2023-24,Turmeric,2046,Hectare,505576.83,36146,MT,3004,Kg/ Hectare,3004,Loamy,6.026162204,64.63962145,33.10339059,41.58826838,1619.381778,25.27736977,72.23161255,Medium,Kharif,74.9
2021-22,Cloves,715,Hectare,176680.075,53,MT,74,Kg/ Hectare,74,Clay,6.02012229,49.90792434,25.20889479,58.16162793,2797.972065,22.16810825,72.00353586,Medium,Perennial,55.8
2023-24,Pepper,72669,Hectare,17956873.25,30798,MT,424,Kg/ Hectare,424,Clay,5.716531916,54.86557544,33.76670871,49.21552261,1818.596987,22.29879784,68.64000966,Medium,Perennial,58.3
2022-23,Coffee,85957,Hectare,21240404.49,68020,MT,791,Kg/ Hectare,791,Clay,6.123912389,64.66521117,24.75224805,83.06525627,2059.596022,23.00921358,71.62599876,Medium,Perennial,60.79
2021-22,Cashew,32369,Hectare,7998541.745,15861,MT,490,Kg/ Hectare,490,Silty,6.019224764,47.17546944,27.24058881,39.08748334,1301.204028,27.02969113,72.91910564,Low,Perennial,56.89
2022-23,Turmeric,2162,Hectare,534241.01,6540,MT,3025,Kg/ Hectare,3025,Loamy,6.167263375,66.90863768,31.30748011,52.35537376,1641.373334,29.84631391,70.11989369,Medium,Kharif,75.22
2023-24,Arecanut,96113,Hectare,23750002.87,103985,MT,1082,Kg/ Hectare,1082,Loamy,6.981704141,81.64017221,30.68225417,58.21753917,2457.483511,27.2997918,75.80991939,Medium,Perennial,66.13
2021-22,Coconut,765435,Hectare,189142815.7,5535,Million Nuts,7231,Nuts/ Hectare,7231,Silty,5.736061788,46.32572465,23.61830345,77.14009102,2072.339126,25.27050905,73.48471409,Medium,Perennial,82.46
2021-22,Nutmeg,22152,Hectare,5473869.96,17435,MT,787,Kg/ Hectare,787,Sandy,6.062470044,63.44692163,34.34298329,64.8115319,1979.886656,24.63926931,84.42797925,Medium,Perennial,64.23
2021-22,Pappaya,14805,Hectare,3658389.525,88201,MT,5958,Kg/ Hectare,5958,Loamy,6.605773045,85.66047802,36.0695108,71.77799976,1330.839465,27.40664581,62.87802974,High,Perennial,80.33
2021-22,Nutmeg,22152,Hectare,5473869.96,17435,MT,787,Kg/ Hectare,787,Clay,5.92628663,60.01813767,26.79354775,74.9101444,1837.86009,24.01650681,76.52997597,Medium,Perennial,67.1
2022-23,Betel leaves,207,Hectare,51150.735,7051,MT,34049,Kg/ Hectare,34049,Silty,6.289089322,82.29167846,41.01691502,90.23750875,1957.112828,26.69665357,88.26028629,High,Perennial,96.58
2021-22,Turmeric,2203,Hectare,544372.315,7402,MT,3360,Kg/ Hectare,3360,Clay,6.197091426,66.02673791,33.99429434,45.18147524,1544.610897,28.74369717,70.94544542,Medium,Kharif,82.52
2023-24,Ginger,2241,Hectare,553762.305,44390,MT,4358,Kg/ Hectare,4358,Loamy,6.283498254,66.12711536,52.39312665,52.06598311,1967.458294,30.29152171,57.27120365,Medium,Kharif,80.91
2021-22,Ginger,2924,Hectare,722535.02,12886,MT,4407,Kg/ Hectare,4407,Silty,5.788235501,72.14000689,33.25721314,62.58398783,1760.371468,27.74998504,82.80446819,Medium,Kharif,80.98
2023-24,Plantain,56717,Hectare,14015054.29,411877,MT,7262,Kg/ Hectare,7262,Silty,5.533820345,84.76980668,43.28499175,130.2029813,1442.958277,25.27521527,88.13225828,High,Perennial,85.2
2022-23,Cloves,707,Hectare,174703.235,54,MT,76,Kg/ Hectare,76,Silty,5.862984158,45.72055039,25.88149375,60.29823741,3157.919174,29.37479278,73.05281561,Medium,Perennial,56.81
2022-23,Arecanut,94553,Hectare,23364519.07,98527,MT,1042,Kg/ Hectare,1042,Loamy,6.524115169,67.14227164,31.67788157,55.62797866,2568.566754,23.52823535,81.92555067,Medium,Perennial,69.11
2023-24,Betel leaves,221,Hectare,54610.205,7899,MT,35780,Kg/ Hectare,35780,Silty,6.009044183,67.39143003,43.74212955,80.08051739,2363.327445,25.05663412,80.52856177,High,Perennial,91.94
2021-22,Cocoa,12527,Hectare,3095484.335,14486,MT,1156,Kg/ Hectare,1156,Loamy,5.928266695,64.26712677,32.8201976,79.85646326,2199.557965,25.56785842,85.85810531,Medium,Perennial,67.35
2022-23,Nutmeg,23024,Hectare,5689345.52,17212,MT,748,Kg/ Hectare,748,Silty,6.261256167,69.38315588,24.99122046,51.06671592,2679.613486,26.33655843,77.81552103,Medium,Perennial,65.83
2022-23,Turmeric,2162,Hectare,534241.01,6540,MT,3025,Kg/ Hectare,3025,Clay,6.036309456,59.57413959,31.60650341,44.40667782,1269.754019,28.10503545,72.61402382,Medium,Kharif,75.1
2021-22,Pepper,76351,Hectare,18866713.86,32516,MT,426,Kg/ Hectare,426,Loamy,6.17962459,58.8160887,40.05844614,46.17614804,2232.207299,26.1718065,86.95768588,Medium,Perennial,61.85
2021-22,Turmeric,2203,Hectare,544372.315,7402,MT,3360,Kg/ Hectare,3360,Loamy,5.79153045,67.18386512,41.13424858,52.0906554,1685.334612,25.68836882,72.82031465,Medium,Kharif,78.79
2021-22,Jack,88873,Hectare,21960962.67,266,Million Nuts,2993,Nuts/ Hectare,2993,Loamy,6.194702768,56.16214355,21.65105435,69.32296259,2698.905864,27.57000235,76.34938817,Low,Perennial,73.88
2023-24,Cashew,31690,Hectare,7830757.45,12780,MT,403,Kg/ Hectare,403,Silty,5.954035405,53.75022193,15.51935553,37.83019242,1148.689635,25.27096662,64.4478738,Low,Perennial,61.98
2022-23,Pepper,73732,Hectare,18219545.86,27654,MT,375,Kg/ Hectare,375,Loamy,6.056194452,65.78774439,32.80865334,43.67156946,2957.180041,23.04195024,85.36076934,Medium,Perennial,56.6
2022-23,Pineapple,11130,Hectare,2750278.65,111997,MT,10063,Kg/ Hectare,10063,Loamy,5.220450813,73.78724768,34.56999646,87.09305285,1661.442778,24.58623849,87.91754032,Medium,Kharif,90.12
2023-24,Ginger,2241,Hectare,553762.305,44390,MT,4358,Kg/ Hectare,4358,Silty,6.105643661,80.51707545,39.92526048,59.93953134,1908.465731,25.55498797,73.7924416,Medium,Kharif,84.15
2023-24,Pineapple,12538,Hectare,3098202.49,118958,MT,9488,Kg/ Hectare,9488,Sandy,5.324931986,75.72762935,34.07178537,70.09913781,2002.40909,29.07579116,73.74778827,Medium,Kharif,87.87
2022-23,Cardamom,40345,Hectare,9969451.225,22165,MT,549,Kg/ Hectare,549,Clay,5.815606847,64.37436132,33.68739256,67.88388178,3297.4815,21.18411287,80.29287741,Medium,Perennial,62.1
2021-22,Cardamom,39143,Hectare,9672431.015,21270,MT,543,Kg/ Hectare,543,Clay,5.210332229,70.07407469,33.29302388,60.15442646,3386.357189,22.28007084,82.84108112,Medium,Perennial,62.43
2021-22,Cashew,32369,Hectare,7998541.745,15861,MT,490,Kg/ Hectare,490,Silty,5.935828473,48.81487077,27.22163152,39.96931692,1208.025718,25.93597383,63.79231806,Low,Perennial,60.25
2021-22,Tapioca,55664,Hectare,13754852.72,2506352,MT,45026,Kg/ Hectare,45026,Silty,5.98647888,60.4619829,27.51728067,57.26002616,1202.952182,25.08631406,76.69204766,Medium,Kharif,94.34
2023-24,Tapioca,55869,Hectare,13805509.25,2365765,MT,42345,Kg/ Hectare,42345,Loamy,5.716124948,55.4211229,26.9877097,60.73893707,1589.423952,26.03880043,71.81943259,Medium,Kharif,93.35
2021-22,Coconut,765435,Hectare,189142815.7,5535,Million Nuts,7231,Nuts/ Hectare,7231,Loamy,5.892217281,42.34763169,27.99095608,76.98516411,1150.485376,33.26380054,78.26778102,Medium,Perennial,79.78
2023-24,Tea,35680,Hectare,8816706.4,65090,MT,1824,Kg/ Hectare,1824,Loamy,5.118134671,82.44424807,38.13641183,70.26528634,2136.96516,26.13102861,82.92771031,Medium,Perennial,68.31
2023-24,Cardamom,40345,Hectare,9969451.225,22869,MT,567,Kg/ Hectare,567,Clay,5.308221238,62.163654,30.23832717,44.12371966,3452.212871,21.960577,89.90526219,Medium,Perennial,64.76
2022-23,Turmeric,2162,Hectare,534241.01,6540,MT,3025,Kg/ Hectare,3025,Clay,5.845771192,63.87669873,34.83296442,45.45074325,1707.51797,28.58365808,82.24550518,Medium,Kharif,74.45
2021-22,Pineapple,11508,Hectare,2843684.34,106654,MT,9268,Kg/ Hectare,9268,Loamy,5.970976102,69.78329639,37.95853361,65.42869771,2189.341003,26.40957766,88.9042023,Medium,Kharif,90.88
2023-24,Tea,35680,Hectare,8816706.4,65090,MT,1824,Kg/ Hectare,1824,Clay,4.820157445,89.33709894,34.98964813,69.77903823,2052.245946,22.7170728,87.52072217,Medium,Perennial,64.94
2022-23,Arecanut,94553,Hectare,23364519.07,98527,MT,1042,Kg/ Hectare,1042,Silty,6.632923553,61.04707832,31.21453183,72.11828466,2777.20827,25.7090836,77.2263767,Medium,Perennial,69.61
2021-22,Banana,49020,Hectare,12113087.1,461244,MT,9409,Kg/ Hectare,9409,Clay,6.554188683,74.10791411,56.0492174,111.7415138,1957.779523,26.13350245,77.73418098,High,Perennial,92.45
2023-24,Tapioca,55869,Hectare,13805509.25,2365765,MT,42345,Kg/ Hectare,42345,Clay,5.571708486,62.17012629,30.71332904,57.80677866,1833.56162,27.02991427,70.79973556,Medium,Kharif,95.23
2023-24,Turmeric,2046,Hectare,505576.83,36146,MT,3004,Kg/ Hectare,3004,Silty,6.121949458,55.02091488,39.76262784,48.20389896,1213.816069,27.92980192,84.51422357,Medium,Kharif,76.8
2023-24,Banana,47542,Hectare,11747865.91,477521,MT,10044,Kg/ Hectare,10044,Silty,6.244492546,107.5911906,51.12437883,110.8677331,1870.553118,30.3712953,72.62540917,High,Perennial,95.72
2022-23,Turmeric,2162,Hectare,534241.01,6540,MT,3025,Kg/ Hectare,3025,Loamy,5.983698575,55.95585856,36.35867109,48.75951566,1548.839506,26.94248486,74.89430214,Medium,Kharif,72.9
2022-23,Paddy,191712,Hectare,47372993.76,595860,MT,3108,Kg/ Hectare,3108,Clay,6.071515095,83.10407912,42.69118761,39.60723575,1646.516267,27.08559905,58.34345649,High,Kharif,82.5
2022-23,Jack,89333,Hectare,22074630.97,264,Million Nuts,2953,Nuts/ Hectare,2953,Clay,6.078164321,56.70193667,27.25613795,50.48778558,1604.005765,27.2015584,69.42493246,Low,Perennial,75.25
2023-24,Mango,80331,Hectare,19850191.76,495544,MT,6169,Kg/ Hectare,6169,Clay,6.218371099,45.35262489,23.66629915,56.04899357,626.9426924,25.22966404,71.60978893,Low,Perennial,82.16
2021-22,Tapioca,55664,Hectare,13754852.72,2506352,MT,45026,Kg/ Hectare,45026,Loamy,5.847220984,57.39958845,27.88764367,56.48654674,1989.689854,26.18844363,72.85063503,Medium,Kharif,93.32
2022-23,Jack,89333,Hectare,22074630.97,264,Million Nuts,2953,Nuts/ Hectare,2953,Clay,6.327607961,53.73742147,23.96669212,59.87240219,1830.50983,28.48506203,91.68032841,Low,Perennial,73.46
2021-22,Ginger,2924,Hectare,722535.02,12886,MT,4407,Kg/ Hectare,4407,Clay,5.78090422,68.46587832,39.32937497,63.25249718,1647.888384,25.33942713,72.68740628,Medium,Kharif,78.83
2023-24,Cocoa,11736,Hectare,2900024.28,14544,MT,1239,Kg/ Hectare,1239,Silty,6.087047642,60.97057438,31.26547675,64.63071014,1766.09948,30.80320004,86.65195941,Medium,Perennial,69.28
2021-22,Plantain,51901,Hectare,12824996.61,410011,MT,7900,Kg/ Hectare,7900,Loamy,6.254618183,98.76352702,56.7927876,102.0030334,2102.198846,26.54130184,78.71017154,High,Perennial,88.25
2023-24,Cloves,672,Hectare,166054.56,51,MT,75,Kg/ Hectare,75,Sandy,5.883344147,63.93835028,30.56017639,58.58415833,2481.193883,28.54764862,77.98247097,Medium,Perennial,56.79
2022-23,Rubber,551030,Hectare,136162268.2,533500,MT,968,Kg/ Hectare,968,Clay,5.485475409,45.27992396,26.93862998,60.63635933,2938.310481,27.33394222,84.10833441,Low,Perennial,66.59
2022-23,Cardamom,40345,Hectare,9969451.225,22165,MT,549,Kg/ Hectare,549,Silty,5.726969841,59.19469257,32.93528723,57.73102265,3147.596264,19.45722498,75.61451949,Medium,Perennial,68.49
2021-22,Paddy,195734,Hectare,48366850.07,562097,MT,2872,Kg/ Hectare,2872,Sandy,6.427993642,96.10945976,44.81902873,42.66721479,1501.261003,26.65548992,60.51690393,High,Kharif,75.88
2021-22,Tea,35872,Hectare,8864150.56,60360,MT,1683,Kg/ Hectare,1683,Sandy,4.96640843,81.97771342,37.18998652,67.52391185,2550.208089,20.85475891,87.08167965,Medium,Perennial,67.41
2021-22,Rubber,551030,Hectare,136162268.2,533500,MT,968,Kg/ Hectare,968,Clay,5.734732362,48.79641688,30.07199516,63.6333021,2174.769506,24.79431469,76.26502201,Low,Perennial,69.87
2023-24,Coffee,85957,Hectare,21240404.49,70354,MT,818,Kg/ Hectare,818,Clay,5.71979579,67.12001178,36.35921037,86.80755002,2129.521034,23.11400701,76.12683385,Medium,Perennial,61.65
2023-24,Turmeric,2046,Hectare,505576.83,36146,MT,3004,Kg/ Hectare,3004,Loamy,5.93545549,58.42280871,35.25840376,45.31871984,1366.676542,26.5739362,73.61809825,Medium,Kharif,71.55
2023-24,Banana,47542,Hectare,11747865.91,477521,MT,10044,Kg/ Hectare,10044,Loamy,6.079663221,98.49762172,54.82543542,120.3191526,1980.857969,28.23402805,84.93259151,High,Perennial,89.48
2023-24,Pineapple,12538,Hectare,3098202.49,118958,MT,9488,Kg/ Hectare,9488,Clay,5.269067792,70.4734365,36.39341648,82.03169734,1847.871163,24.93463137,82.01026496,Medium,Kharif,89.3
2022-23,Cashew,32685,Hectare,8076626.925,13052,MT,399,Kg/ Hectare,399,Loamy,5.94804929,52.17338989,23.0969532,38.05965454,1312.559785,25.94527166,76.21431822,Low,Perennial,60.93
2022-23,Tea,35651,Hectare,8809540.355,65980,MT,1851,Kg/ Hectare,1851,Loamy,4.841933449,90.32912308,26.6509077,70.2171729,2703.772297,22.80533262,79.93694955,Medium,Perennial,74.58
2021-22,Banana,49020,Hectare,12113087.1,461244,MT,9409,Kg/ Hectare,9409,Loamy,5.454685605,77.85303745,50.8364152,112.0928891,1868.815935,27.6334014,77.95431977,High,Perennial,90.73
2021-22,Paddy,195734,Hectare,48366850.07,562097,MT,2872,Kg/ Hectare,2872,Clay,6.206864155,81.70970486,36.5808397,47.88410818,1984.919819,27.57544883,83.36207,High,Kharif,74.42
2022-23,Mango,76692,Hectare,18950976.66,475587,MT,6201,Kg/ Hectare,6201,Loamy,6.328093975,64.21052218,26.46236447,46.17009905,1241.628868,29.61028858,62.48403776,Low,Perennial,73.8
2023-24,Pappaya,18599,Hectare,4595905.895,123868,MT,6560,Kg/ Hectare,6560,Sandy,5.887109631,62.66611966,42.66789121,97.37268484,1881.166877,25.65189089,80.23681063,High,Perennial,86.09
2023-24,Betel leaves,221,Hectare,54610.205,7899,MT,35780,Kg/ Hectare,35780,Clay,5.669246004,80.94064662,37.63797983,72.12263286,2475.100469,27.64274471,78.89747007,High,Perennial,88.53
2022-23,Mango,76692,Hectare,18950976.66,475587,MT,6201,Kg/ Hectare,6201,Loamy,6.175214751,54.33136456,26.61540398,44.42007826,908.9634342,27.61622932,61.77633485,Low,Perennial,82.65
2023-24,Cloves,672,Hectare,166054.56,51,MT,75,Kg/ Hectare,75,Loamy,6.229548073,49.21722433,24.7788764,57.7305643,2111.425473,25.26989266,89.25262742,Medium,Perennial,53.15
2023-24,Cloves,672,Hectare,166054.56,51,MT,75,Kg/ Hectare,75,Loamy,5.567750617,49.4165497,28.06958517,49.91277169,3000.686533,28.31966702,87.05066024,Medium,Perennial,52.46
2022-23,Ginger,2582,Hectare,638025.11,11007,MT,4263,Kg/ Hectare,4263,Clay,6.33031441,63.17204236,42.17569945,67.65057144,1802.231883,28.62869235,78.5765238,Medium,Kharif,81.79
2022-23,Plantain,54135,Hectare,13377029.18,410073,MT,7575,Kg/ Hectare,7575,Loamy,6.16656047,125.5134895,51.54297584,122.6538632,2181.134732,26.75263025,83.03080836,High,Perennial,87.88
2021-22,Cardamom,39143,Hectare,9672431.015,21270,MT,543,Kg/ Hectare,543,Clay,5.490943885,59.75266529,27.8667533,54.40717897,2548.041257,21.04592675,83.375919,Medium,Perennial,61.23
2023-24,Paddy,180278,Hectare,44547595.19,811761,MT,2958,Kg/ Hectare,2958,Silty,6.421585999,71.62468072,32.51878381,35.73412738,1791.534759,25.19308546,76.54547675,High,Kharif,79.93
2021-22,Mango,75840,Hectare,18740443.2,470040,MT,6198,Kg/ Hectare,6198,Sandy,6.336294029,57.43178127,21.11440413,45.9325875,1153.896162,25.71044033,66.52754377,Low,Perennial,84.59
2022-23,Ginger,2582,Hectare,638025.11,11007,MT,4263,Kg/ Hectare,4263,Sandy,6.629561029,70.04393229,38.2067976,54.83977497,1638.628095,30.9893532,79.34122316,Medium,Kharif,79.17
2021-22,Cardamom,39143,Hectare,9672431.015,21270,MT,543,Kg/ Hectare,543,Loamy,5.709206888,63.10342644,27.01468533,58.29489432,2680.640595,23.36359921,71.35546118,Medium,Perennial,56.71
2023-24,Paddy,180278,Hectare,44547595.19,811761,MT,2958,Kg/ Hectare,2958,Sandy,6.727990787,71.81350975,41.24453325,38.6671592,1841.43934,25.87733194,84.1688526,High,Kharif,72.79
2021-22,Nutmeg,22152,Hectare,5473869.96,17435,MT,787,Kg/ Hectare,787,Loamy,5.76339965,57.90930269,29.00762117,66.90985567,2658.155884,24.32642916,77.7636408,Medium,Perennial,61.89
2023-24,Mango,80331,Hectare,19850191.76,495544,MT,6169,Kg/ Hectare,6169,Loamy,6.299636973,50.67084892,25.25457053,42.37902968,938.2117784,28.72369617,62.75966199,Low,Perennial,83.07
2022-23,Paddy,191712,Hectare,47372993.76,595860,MT,3108,Kg/ Hectare,3108,Loamy,6.109925081,83.50842388,32.13964754,41.10150882,1729.086666,28.04710654,81.33678209,High,Kharif,76.82
2021-22,Pepper,76351,Hectare,18866713.86,32516,MT,426,Kg/ Hectare,426,Clay,5.94095444,53.4907306,35.72805173,50.89098272,2588.282554,24.8307823,86.8061068,Medium,Perennial,55.64
2022-23,Cashew,32685,Hectare,8076626.925,13052,MT,399,Kg/ Hectare,399,Clay,6.033105892,46.47305911,25.24969796,38.08135391,1325.178537,29.48380281,65.39291884,Low,Perennial,60.02
2022-23,Pineapple,11130,Hectare,2750278.65,111997,MT,10063,Kg/ Hectare,10063,Clay,5.434539513,69.40381569,30.34831661,65.355233,1777.660787,29.39816264,74.08282444,Medium,Kharif,91.49
2023-24,Pappaya,18599,Hectare,4595905.895,123868,MT,6560,Kg/ Hectare,6560,Silty,6.198920853,73.94567358,37.86330827,95.33046356,1734.765674,25.76099742,81.60512204,High,Perennial,83.38
2023-24,Cardamom,40345,Hectare,9969451.225,22869,MT,567,Kg/ Hectare,567,Clay,5.38621277,52.92191511,29.56003717,65.15597054,2915.845207,18.41199137,86.17178706,Medium,Perennial,61.92
2022-23,Pineapple,11130,Hectare,2750278.65,111997,MT,10063,Kg/ Hectare,10063,Sandy,5.320525984,66.08518826,34.94815266,75.57499787,1698.24931,27.67189996,75.91370152,Medium,Kharif,87.85
2023-24,Cloves,672,Hectare,166054.56,51,MT,75,Kg/ Hectare,75,Loamy,5.897036658,44.30614553,23.07370366,61.02066426,2102.632878,26.48917688,77.42263005,Medium,Perennial,56.76
2022-23,Nutmeg,23024,Hectare,5689345.52,17212,MT,748,Kg/ Hectare,748,Loamy,6.228058948,61.6857484,28.9896119,72.35612297,2652.824785,25.48106316,96.57591692,Medium,Perennial,65.8
2023-24,Paddy,180278,Hectare,44547595.19,811761,MT,2958,Kg/ Hectare,2958,Silty,6.250189918,79.93779577,38.16031844,42.02532591,1900.274186,25.6503112,83.02998134,High,Kharif,70.75
2023-24,Jack,92181,Hectare,22778386.01,252,Million Nuts,2738,Nuts/ Hectare,2738,Clay,5.942669571,53.5056585,28.33327398,64.75199401,1850.083956,25.84270101,75.0336388,Low,Perennial,70.03
2022-23,Banana,47803,Hectare,11812360.32,468065,MT,9792,Kg/ Hectare,9792,Loamy,5.718310125,117.0108431,45.86332993,97.45692277,1335.241681,29.08940133,83.17457363,High,Perennial,90.21
2021-22,Arecanut,93968,Hectare,23219962.64,103476,MT,1101,Kg/ Hectare,1101,Sandy,6.453015269,67.16016255,31.35322724,61.97467029,3137.507517,25.91291532,88.92888671,Medium,Perennial,69.67
2022-23,Coffee,85957,Hectare,21240404.49,68020,MT,791,Kg/ Hectare,791,Loamy,5.841288431,72.06827851,32.10879292,82.31737554,3268.39744,20.44147222,89.29017395,Medium,Perennial,66.27
2022-23,Tea,35651,Hectare,8809540.355,65980,MT,1851,Kg/ Hectare,1851,Loamy,5.278243246,80.54125362,36.5240061,70.23911041,1492.67265,22.33187497,92.67263069,Medium,Perennial,67.84
2023-24,Paddy,180278,Hectare,44547595.19,811761,MT,2958,Kg/ Hectare,2958,Silty,6.353284339,87.26867961,42.50902192,41.76193455,1551.088887,25.07373659,60.80194902,High,Kharif,72.51
2023-24,Cardamom,40345,Hectare,9969451.225,22869,MT,567,Kg/ Hectare,567,Silty,5.639143707,55.19781263,32.62882684,64.40925847,2572.817659,17.36833123,73.74987761,Medium,Perennial,58.44
2021-22,Jack,88873,Hectare,21960962.67,266,Million Nuts,2993,Nuts/ Hectare,2993,Sandy,5.420690234,42.80315862,28.45694378,59.25831305,2527.851037,26.84621807,68.8946368,Low,Perennial,75.81
2022-23,Jack,89333,Hectare,22074630.97,264,Million Nuts,2953,Nuts/ Hectare,2953,Silty,5.88816955,43.41514552,27.86024091,62.80779511,1656.747793,25.8584337,82.95198615,Low,Perennial,67.19
2021-22,Cloves,715,Hectare,176680.075,53,MT,74,Kg/ Hectare,74,Loamy,5.843315122,59.64508729,26.33906145,67.71003625,2913.630931,24.9725786,78.86927118,Medium,Perennial,56.78
2022-23,Turmeric,2162,Hectare,534241.01,6540,MT,3025,Kg/ Hectare,3025,Sandy,5.933454495,62.51744653,35.15723977,53.71938593,1250.597468,25.06383448,74.45812188,Medium,Kharif,76.19
2023-24,Arecanut,96113,Hectare,23750002.87,103985,MT,1082,Kg/ Hectare,1082,Clay,6.161547773,58.54540759,27.80819277,64.31333872,2486.753822,26.80775419,83.18151266,Medium,Perennial,66
2021-22,Coffee,85880,Hectare,21221377.4,69900,MT,814,Kg/ Hectare,814,Loamy,5.808297792,66.31638444,32.0357877,88.05859538,2775.164929,26.11007661,65.72702334,Medium,Perennial,66.08
2022-23,Pepper,73732,Hectare,18219545.86,27654,MT,375,Kg/ Hectare,375,Clay,6.081619755,61.57109973,33.20992221,43.58044061,2278.742012,27.16461277,84.03261847,Medium,Perennial,55.98
2022-23,Arecanut,94553,Hectare,23364519.07,98527,MT,1042,Kg/ Hectare,1042,Sandy,6.423206604,60.51209479,27.70897921,71.32852595,2638.529241,30.75523428,72.41208462,Medium,Perennial,69.03
2022-23,Coffee,85957,Hectare,21240404.49,68020,MT,791,Kg/ Hectare,791,Loamy,6.019879539,68.44215548,29.61554702,76.77485222,2793.028777,23.77678104,81.46690279,Medium,Perennial,66.6
2022-23,Pineapple,11130,Hectare,2750278.65,111997,MT,10063,Kg/ Hectare,10063,Clay,5.439948486,72.87251687,30.3088539,88.27675167,2051.527046,23.11731313,72.08745532,Medium,Kharif,92.02
2022-23,Rubber,551030,Hectare,136162268.2,533500,MT,968,Kg/ Hectare,968,Clay,5.550107252,43.11187881,27.49911699,60.02652739,2378.791883,27.1982719,81.6751776,Low,Perennial,69.29
2022-23,Cloves,707,Hectare,174703.235,54,MT,76,Kg/ Hectare,76,Loamy,6.007420194,43.91598437,23.02207436,51.65364453,3314.98977,22.42934639,73.71055022,Medium,Perennial,58.43
2021-22,Pepper,76351,Hectare,18866713.86,32516,MT,426,Kg/ Hectare,426,Loamy,5.775888208,55.24150612,35.52848177,59.47373197,2469.869679,24.90973989,80.46233939,Medium,Perennial,60.55
2023-24,Turmeric,2046,Hectare,505576.83,36146,MT,3004,Kg/ Hectare,3004,Loamy,5.909753069,55.70078413,37.38962699,47.89731715,1506.884586,25.70050193,66.64176611,Medium,Kharif,74.55
2021-22,Pappaya,14805,Hectare,3658389.525,88201,MT,5958,Kg/ Hectare,5958,Loamy,5.944650989,88.38551713,39.22395263,90.65733481,1513.066412,26.60910367,85.66997871,High,Perennial,80.27
2022-23,Tea,35651,Hectare,8809540.355,65980,MT,1851,Kg/ Hectare,1851,Silty,5.299375101,87.79227255,32.6637488,80.46303256,2538.355204,27.64498026,79.21164807,Medium,Perennial,73.25
2023-24,Betel leaves,221,Hectare,54610.205,7899,MT,35780,Kg/ Hectare,35780,Loamy,5.953523036,55.1446895,42.92904316,76.70429169,1863.986859,23.47824201,79.34881605,High,Perennial,90.02
2023-24,Ginger,2241,Hectare,553762.305,44390,MT,4358,Kg/ Hectare,4358,Loamy,5.980896174,66.73081873,31.39197473,62.58190242,2425.129363,25.38324225,70.68441854,Medium,Kharif,77.72
2023-24,Arecanut,96113,Hectare,23750002.87,103985,MT,1082,Kg/ Hectare,1082,Silty,6.752275344,75.83740925,34.28102238,66.58091867,2421.75091,26.35931428,74.58893761,Medium,Perennial,63.12
2022-23,Nutmeg,23024,Hectare,5689345.52,17212,MT,748,Kg/ Hectare,748,Loamy,5.85044788,59.80637264,27.558149,68.79216494,1876.682198,28.47304346,72.3305351,Medium,Perennial,61.47
2023-24,Plantain,56717,Hectare,14015054.29,411877,MT,7262,Kg/ Hectare,7262,Silty,5.59097168,119.4293042,44.20999636,129.8999454,2119.302493,28.88230884,70.78188839,High,Perennial,89.78
2023-24,Turmeric,2046,Hectare,505576.83,36146,MT,3004,Kg/ Hectare,3004,Loamy,5.69662394,61.56871593,41.4740509,49.32852095,1413.644649,25.75186977,76.47126338,Medium,Kharif,78.47
2022-23,Plantain,54135,Hectare,13377029.18,410073,MT,7575,Kg/ Hectare,7575,Sandy,6.258480376,106.910374,40.92155753,124.5155831,1611.29456,28.47423944,84.92886063,High,Perennial,85.07
2023-24,Tapioca,55869,Hectare,13805509.25,2365765,MT,42345,Kg/ Hectare,42345,Loamy,6.067315281,69.19646876,29.11006482,53.89062029,1780.400077,27.26522359,82.54346307,Medium,Kharif,89.36
2022-23,Cocoa,11657,Hectare,2880502.985,15220,MT,1306,Kg/ Hectare,1306,Loamy,6.110560074,71.119135,33.81150006,68.4253882,1869.523824,24.85847846,81.69481013,Medium,Perennial,67.89
2022-23,Pappaya,16805,Hectare,4152599.525,100288,MT,5968,Kg/ Hectare,5968,Loamy,5.8749492,91.16620132,39.24061277,92.37882072,1549.202662,27.0911133,72.65014922,High,Perennial,83.47
2023-24,Tea,35680,Hectare,8816706.4,65090,MT,1824,Kg/ Hectare,1824,Loamy,5.053760775,74.55025901,37.81299424,57.43701415,1861.232583,21.00361072,95.87637216,Medium,Perennial,69.58
2023-24,Nutmeg,24629,Hectare,6085949.045,18025,MT,732,Kg/ Hectare,732,Sandy,5.415666417,71.22383554,32.41803608,75.10263823,2933.676157,30.57123752,86.46370719,Medium,Perennial,61.99
2021-22,Jack,88873,Hectare,21960962.67,266,Million Nuts,2993,Nuts/ Hectare,2993,Loamy,6.327432593,54.48456613,26.73784386,65.49594849,2176.161503,22.23995262,73.36725447,Low,Perennial,73.17
2021-22,Pineapple,11508,Hectare,2843684.34,106654,MT,9268,Kg/ Hectare,9268,Silty,5.417482307,69.76035471,35.37793603,71.79197527,1784.799089,22.58832394,83.2547698,Medium,Kharif,84.46
